id, timestamp, converged, ram_VmSize, ram_VmRSS, gpu_total, gpu_fest, gpu_pose_est, tf_row1, tf_row2, tf_row3, tf_row4, timestamp_post_capture, timestamp_post_fest, timestamp_post_pose_est, successful_count
41, 2024-09-09 07:36:27.603 UTC, 0, 16914042880, 179978240, 53099520, 43176960, 18446744073709540096, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:27.628 UTC, 2024-09-09 07:36:27.650 UTC, 2024-09-09 07:36:27.796 UTC, 0
42, 2024-09-09 07:36:27.797 UTC, 0, 16914042880, 179957760, 53268480, 43115520, 218880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:27.822 UTC, 2024-09-09 07:36:27.856 UTC, 2024-09-09 07:36:28.096 UTC, 0
43, 2024-09-09 07:36:28.096 UTC, 0, 16914042880, 179929088, 53333760, 43242240, 157440, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:28.121 UTC, 2024-09-09 07:36:28.168 UTC, 2024-09-09 07:36:28.492 UTC, 0
44, 2024-09-09 07:36:28.492 UTC, 0, 16914042880, 179851264, 53041920, 43150080, 18446744073709509376, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:28.518 UTC, 2024-09-09 07:36:28.603 UTC, 2024-09-09 07:36:29.367 UTC, 0
45, 2024-09-09 07:36:29.368 UTC, 0, 16914042880, 179806208, 52704000, 42608640, 161280, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:29.394 UTC, 2024-09-09 07:36:29.450 UTC, 2024-09-09 07:36:29.899 UTC, 0
46, 2024-09-09 07:36:29.899 UTC, 0, 16914042880, 179765248, 52888320, 43123200, 18446744073709382656, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:29.927 UTC, 2024-09-09 07:36:29.979 UTC, 2024-09-09 07:36:30.378 UTC, 0
47, 2024-09-09 07:36:30.378 UTC, 0, 16914042880, 179728384, 52492800, 42512640, 46080, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:30.404 UTC, 2024-09-09 07:36:30.459 UTC, 2024-09-09 07:36:30.837 UTC, 0
48, 2024-09-09 07:36:30.838 UTC, 0, 16914042880, 179716096, 52938240, 42531840, 472320, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:30.865 UTC, 2024-09-09 07:36:30.887 UTC, 2024-09-09 07:36:31.040 UTC, 0
49, 2024-09-09 07:36:31.040 UTC, 0, 16914042880, 179949568, 52661760, 42912000, 18446744073709367296, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:31.068 UTC, 2024-09-09 07:36:31.109 UTC, 2024-09-09 07:36:31.400 UTC, 0
50, 2024-09-09 07:36:31.401 UTC, 0, 16914042880, 179912704, 52945920, 42773760, 238080, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:31.429 UTC, 2024-09-09 07:36:31.479 UTC, 2024-09-09 07:36:31.861 UTC, 0
51, 2024-09-09 07:36:31.861 UTC, 0, 16914042880, 179900416, 53356800, 43011840, 410880, 0 0 0 0, 0 0 0 0, 0 0 0 0, 0 0 0 0, 2024-09-09 07:36:31.891 UTC, 2024-09-09 07:36:31.912 UTC, 2024-09-09 07:36:32.030 UTC, 0
