hostname,executable,timestamp,cmd_args,srcCloud,destCloudPtNT,destCloudDesc,RANSAC_preset,FEST src [ms],align [ms],fitScore,allignment,info,tf_martrix_filename,maxIter,simThrH,maxCorrDist,inlierFract
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:23.596793686 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_138_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_138_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,608.415597,2637.865393,0.853696,CONVERGED,Inliers: 1585 / 6507 (24.358383 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_138_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:23.857113033 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_127_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_127_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,491.623707,2504.827345,0.869452,CONVERGED,Inliers: 1481 / 6128 (24.167755 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_127_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:28.297150413 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_142_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_142_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,173.059142,512.231175,0.871693,CONVERGED,Inliers: 1612 / 6313 (25.534611 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_142_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:30.61303622 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_132_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_132_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,480.892046,2353.714110,0.835594,CONVERGED,Inliers: 1621 / 5456 (29.710411 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_132_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:30.62776177 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_133_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_133_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,562.456742,2280.039749,0.638040,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:30.97200212 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_131_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_131_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,534.167341,2314.199431,0.574857,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:31.672213874 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_146_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_146_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,221.630183,1622.260044,0.540719,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:36.38010880 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_137_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_137_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,408.988744,2799.960570,0.812381,CONVERGED,Inliers: 1703 / 6300 (27.031746 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_137_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:36.160384418 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_135_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_135_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,538.605289,2563.383895,0.847767,CONVERGED,Inliers: 1467 / 6201 (23.657475 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_135_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:36.153288849 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_136_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_136_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,437.639066,2692.376564,0.823122,CONVERGED,Inliers: 1736 / 6496 (26.724138 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_136_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:36.585369935 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_150_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_150_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,286.272030,2412.375810,0.517753,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:42.513750630 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_154_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_154_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,356.767783,2572.490050,0.608967,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:42.560853946 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_140_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_140_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,592.760567,2472.803784,0.836700,CONVERGED,Inliers: 2011 / 7030 (28.605974 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_140_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:42.537666463 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_141_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_141_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,542.910538,2570.254749,0.882388,CONVERGED,Inliers: 1785 / 6666 (26.777678 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_141_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:42.543708278 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_139_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_139_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,549.457725,2566.003049,0.883471,CONVERGED,Inliers: 1617 / 6788 (23.821449 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_139_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:47.219757943 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_145_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_145_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,153.965882,580.292868,0.548137,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:49.71744704 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_158_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_158_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,501.286822,2380.892408,0.927079,CONVERGED,Inliers: 739 / 4498 (16.429523 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_158_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:49.45829157 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_143_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_143_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,592.717034,2330.418829,0.866794,CONVERGED,Inliers: 1569 / 6306 (24.881065 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_143_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:49.56263164 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_144_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_144_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,575.115654,2366.324636,0.850890,CONVERGED,Inliers: 1577 / 6123 (25.755348 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_144_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:50.644204209 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_149_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_149_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,224.641362,1685.601062,0.475437,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:55.665992595 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_153_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_153_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,208.972530,524.876164,0.679454,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:55.202095962 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_162_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_162_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,314.932739,2235.316498,0.490056,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:55.143706223 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_148_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_148_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,472.188476,2175.636320,0.722521,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:55.168524531 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_147_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_147_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,402.443407,2220.674986,0.747018,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:35:59.579602720 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_157_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_157_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,111.455599,525.559732,0.909397,CONVERGED,Inliers: 748 / 4448 (16.816547 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_157_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:01.34336620 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_151_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_151_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,524.458765,2377.954951,0.749264,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:00.991949215 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_152_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_152_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,485.753762,2465.998204,0.630068,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:01.30409378 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_166_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_166_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,732.368929,2189.292244,0.557879,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:02.900344723 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_161_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_161_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,158.133997,1360.397334,0.903420,CONVERGED,Inliers: 827 / 3655 (22.626539 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_161_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:07.58849408 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_155_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_155_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,285.112189,2352.944808,0.698748,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:07.59417824 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_156_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_156_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,329.815066,2591.545712,0.905632,CONVERGED,Inliers: 1012 / 3942 (25.672247 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_156_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:07.41681281 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_170_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_170_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,517.172885,2524.903506,0.492693,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:07.442577969 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_165_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_165_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,410.569496,2289.500074,0.496461,FAILED,none,none,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:13.118012555 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_159_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_159_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,344.555142,2608.254171,0.898109,CONVERGED,Inliers: 942 / 4230 (22.269503 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_159_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:13.157406631 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_160_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_160_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,409.892298,2540.745569,0.903356,CONVERGED,Inliers: 920 / 3963 (23.214737 %),../../files/feature_desc/20240416_fhtw_stairs_p5a_160_filtered_PointNormal_tfmatrix.Affine3f,1000000,0.950000,0.800000,0.800000
ChrisLegion,./06_normal_fpfh,06/15/24 10:36:13.335791634 UTC,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest.pcd ../../files/feature_desc/20240416_fhtw_stairs_p5a_174_filtered_PointNormal.pcd -pcfg ../cfg/customPreset5cuTest.cfg -log ,../../files/feature_desc/20240416_fhtw_stairs_p5a_174_filtered_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_PointNormal.pcd,../../files/feature_desc/20231121_fhtw_hallway_groundplane_tf_custom5cuTest_fpfh33.pcd,custom5cuTest,616.822664,2436.250988,0.493778,FAILED,none,none,1000000,0.950000,0.800000,0.800000
