hostname,executable,timestamp,cmd_args,PCD_filename,Range Image,NARF keyp. detection,detected keyp.,NARF keyp. extraction,extracted keyp.,Total comp. time,desc. filename,keypoints filename
ChrisLegion,./02_narf_feature_extraction,10/01/23 10:45:13.660656996 UTC,-r 0.1f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,353.161 ms,953.404 ms,194 key points,1259.39 ms,210 key points,2565.95 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 10:46:19.113957866 UTC,-r 1f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,59.6553 ms,23.2656 ms,10 key points,2.71119 ms,11 key points,85.6321 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 10:47:32.930429729 UTC,-r 0.5f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,91.2026 ms,71.7099 ms,12 key points,7.93588 ms,12 key points,170.848 ms
xavier,./02_narf_feature_extraction,10/01/23 11:01:03.945869970 UTC,-r 0.5f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,105.13 ms,219.469 ms,12 key points,7.05919 ms,12 key points,331.658 ms
xavier,./02_narf_feature_extraction,10/01/23 11:01:28.15067131 UTC,-r 0.1f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,279.312 ms,3232.59 ms,194 key points,221.347 ms,210 key points,3733.25 ms
xavier,./02_narf_feature_extraction,10/01/23 11:01:47.309089140 UTC,-r 1.0f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,60.2957 ms,37.647 ms,10 key points,4.7772 ms,11 key points,102.72 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 11:06:56.402430930 UTC,-r 0.1f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,359.768 ms,941.296 ms,194 key points,1225.87 ms,210 key points,2526.93 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 11:08:38.627822121 UTC,-r 0.1f ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,304.951 ms,791.134 ms,194 key points,1080.9 ms,210 key points,2176.98 ms
xavier,./02_narf_feature_extraction,10/01/23 14:24:04.160735897 UTC,0.1f ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,531.768 ms,183.296 ms,12 key points,5.80633 ms,14 key points,720.87 ms
xavier,./02_narf_feature_extraction,10/01/23 14:24:28.215019648 UTC,-r 0.1f ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,751.35 ms,33641.5 ms,201 key points,266.743 ms,224 key points,34659.6 ms
xavier,./02_narf_feature_extraction,10/01/23 14:25:23.727903144 UTC,-r 0.1f ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,257.92 ms,3513.44 ms,180 key points,215.681 ms,200 key points,3987.04 ms
xavier,./02_narf_feature_extraction,10/01/23 14:25:44.163969079 UTC,-r 1.0f ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,47.7942 ms,37.8981 ms,13 key points,4.50399 ms,14 key points,90.1963 ms
xavier,./02_narf_feature_extraction,10/01/23 14:26:03.777383586 UTC,-r 1.0f ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,490.859 ms,31.9428 ms,4 key points,1.96951 ms,4 key points,524.771 ms
xavier,./02_narf_feature_extraction,10/01/23 14:33:04.447019583 UTC,-r 0.5f ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,505.663 ms,161.689 ms,12 key points,4.78574 ms,14 key points,672.138 ms
xavier,./02_narf_feature_extraction,10/01/23 14:33:17.444422447 UTC,-r 0.5f ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,55.4676 ms,145.341 ms,12 key points,4.58619 ms,13 key points,205.395 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:41:41.63210325 UTC,-r 0.5 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,742.205 ms,113.338 ms,12 key points,9.03502 ms,14 key points,864.578 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:41:55.312223620 UTC,-r 0.5 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,60.5753 ms,59.3058 ms,12 key points,8.46301 ms,13 key points,128.344 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:42:13.287766583 UTC,-r 0.1 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,1095.48 ms,7951.71 ms,201 key points,1770.49 ms,224 key points,10817.7 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:42:34.580605157 UTC,-r 0.1 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,335.119 ms,961.645 ms,180 key points,1282.84 ms,200 key points,2579.6 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:43:00.517894216 UTC,-r 1.0 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,729.635 ms,18.8748 ms,4 key points,1.46313 ms,4 key points,749.973 ms
ChrisLegion,./02_narf_feature_extraction,10/01/23 14:43:20.919801573 UTC,-r 1.0 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,52.1338 ms,17.2672 ms,13 key points,3.9424 ms,14 key points,73.3433 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:55:00.816568844 UTC,-r 0.5 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,1289.26 ms,181.343 ms,12 key points,35.9275 ms,14 key points,1506.53 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:55:32.128839386 UTC,-r 0.5 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,104.072 ms,131.901 ms,12 key points,2.90332 ms,13 key points,238.876 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:55:55.262600826 UTC,-r 0.1 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,1648.54 ms,48292 ms,201 key points,224.897 ms,224 key points,50165.4 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:57:14.610744725 UTC,-r 0.1 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,475.765 ms,4365.41 ms,180 key points,185.351 ms,200 key points,5026.52 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:57:39.858821238 UTC,-r 1.0 ../files/20231001_09_couch_box_xavier_original.pcd ,../files/20231001_09_couch_box_xavier_original.pcd,1251.67 ms,31.5723 ms,4 key points,0.851418 ms,4 key points,1284.09 ms
es-copter,./02_narf_feature_extraction,10/01/23 14:58:05.689363526 UTC,-r 1.0 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,94.3437 ms,30.7902 ms,13 key points,2.41347 ms,14 key points,127.547 ms
ChrisLegion,./02_narf_feature_extraction,10/08/23 11:26:27.177574050 UTC,-r 0.4 ../files/20231001_09_couch_box_xavier_filtered.pcd ,../files/20231001_09_couch_box_xavier_filtered.pcd,68.769 ms,93.5749 ms,20 key points,22.0279 ms,21 key points,184.372 ms,../files/feature_desc/20231001_09_couch_box_xavier_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 11:28:56.746809700 UTC,-r 0.4 ../files/20231001_09_couch_box_Nano_filtered.pcd ,../files/20231001_09_couch_box_Nano_filtered.pcd,65.1387 ms,93.4855 ms,41 key points,36.8954 ms,46 key points,195.52 ms,../files/feature_desc/20231001_09_couch_box_Nano_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 11:29:23.391193003 UTC,-r 0.4 ../files/20231001_09_couch_box_laptop_filtered.pcd ,../files/20231001_09_couch_box_laptop_filtered.pcd,66.9181 ms,90.2718 ms,24 key points,27.2846 ms,25 key points,184.475 ms,../files/feature_desc/20231001_09_couch_box_laptop_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 11:30:00.519449666 UTC,-r 0.4 ../files/20230930_JNano_couch_box_filtered.pcd ,../files/20230930_JNano_couch_box_filtered.pcd,69.3733 ms,96.7824 ms,13 key points,9.72964 ms,14 key points,175.885 ms,../files/feature_desc/20230930_JNano_couch_box_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 15:43:59.455127622 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,67.9202 ms,79.0891 ms,19 key points,13.5334 ms,21 key points,160.543 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 15:45:09.440548034 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered.pcd ,../files/20231008_09_couch_middle_legion_filtered.pcd,67.3881 ms,77.0504 ms,17 key points,10.9491 ms,19 key points,155.388 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 16:18:56.900041627 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,68.8318 ms,77.68 ms,19 key points,13.7073 ms,21 key points,160.219 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 16:19:27.797510633 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,69.2847 ms,76.7197 ms,19 key points,12.3857 ms,21 key points,158.39 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_top_right_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 16:19:53.995392545 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered.pcd ,../files/20231008_09_couch_middle_legion_filtered.pcd,68.4209 ms,78.487 ms,17 key points,13.5475 ms,19 key points,160.455 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 18:21:09.206335673 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered.pcd ,../files/20231008_09_couch_middle_legion_filtered.pcd,74.9704 ms,86.9952 ms,17 key points,15.3612 ms,19 key points,177.327 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/08/23 18:22:52.91819797 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,75.6516 ms,80.5082 ms,19 key points,13.7303 ms,21 key points,169.89 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_top_right_legion_filtered_keypoints.pcd
ChrisLegion,/home/christian/pcl_projects/01_feature_ext/build/02_narf_feature_extraction,10/12/23 07:59:03.899032879 UTC,,no file specifiedChrisLegion,./02_narf_feature_extraction,10/12/23 08:15:26.948136506 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,68.9227 ms,74.7205 ms,19 key points,12.8849 ms,21 key points,156.528 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_top_right_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/12/23 08:15:40.742166046 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered.pcd ,../files/20231008_09_couch_middle_legion_filtered.pcd,67.8089 ms,74.7403 ms,17 key points,11.4653 ms,19 key points,154.014 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/12/23 08:18:20.166261037 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered.pcd ,../files/20231008_09_couch_middle_legion_filtered.pcd,67.3967 ms,77.0823 ms,17 key points,11.9186 ms,19 key points,156.398 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/12/23 08:18:33.866124121 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,67.9059 ms,76.0024 ms,19 key points,11.9117 ms,21 key points,155.82 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_top_right_legion_filtered_keypoints.pcd
ChrisLegion,/home/christian/pcl_projects/01_feature_ext/build/02_narf_feature_extraction,10/12/23 08:43:43.198372656 UTC,,no file specifiedChrisLegion,/home/christian/pcl_projects/01_feature_ext/build/02_narf_feature_extraction,10/12/23 08:44:20.630270704 UTC,,no file specifiedChrisLegion,./02_narf_feature_extraction,10/12/23 08:57:50.522188238 UTC,-r 0.4 ../files/20231008_09_couch_top_right_legion_filtered.pcd ,../files/20231008_09_couch_top_right_legion_filtered.pcd,73.5574 ms,76.2449 ms,19 key points,11.8448 ms,21 key points,161.647 ms,../files/feature_desc/20231008_09_couch_top_right_legion_filtered.pcd,../files/feature_desc/20231008_09_couch_top_right_legion_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:14:01.586370065 UTC,-r 0.4f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,462.199 ms,1360.94 ms,529 key points,28.9251 ms,533 key points,1852.07 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:16:54.256639322 UTC,-r 0.1f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,1419.98 ms,13455.8 ms,3916 key points,159.833 ms,4168 key points,15035.6 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:51:59.179698728 UTC,-r 50f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,339.051 ms,1.26353 ms,0 key points,0.096213 ms,0 key points,340.411 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:52:25.583893751 UTC,-r 5f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,352.541 ms,21.79 ms,0 key points,0.10101 ms,0 key points,374.432 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:52:40.686530133 UTC,-r 0.5f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,447.12 ms,936.449 ms,328 key points,17.0762 ms,332 key points,1400.65 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/13/23 14:53:35.375237122 UTC,-r 1f ../files/20230609_medium.pcd ,../files/20230609_medium.pcd,390.675 ms,278.645 ms,85 key points,3.99313 ms,85 key points,673.313 ms,../files/feature_desc/20230609_medium.pcd,../files/feature_desc/20230609_medium_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 10:21:28.876477316 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered_tf.pcd ,../files/20231008_09_couch_middle_legion_filtered_tf.pcd,70.4804 ms,88.5926 ms,21 key points,21.0671 ms,23 key points,180.14 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered_tf.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 10:22:43.865398219 UTC,-r 0.4 ../files/20231008_09_couch_middle_legion_filtered_tf.pcd ,../files/20231008_09_couch_middle_legion_filtered_tf.pcd,73.2659 ms,86.9706 ms,21 key points,18.9133 ms,23 key points,179.15 ms,../files/feature_desc/20231008_09_couch_middle_legion_filtered_tf.pcd,../files/feature_desc/20231008_09_couch_middle_legion_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 10:23:27.443737362 UTC,-r 0.4 ../files/20230609_medium_tf.pcd ,../files/20230609_medium_tf.pcd,465.029 ms,1547.85 ms,306 key points,761.067 ms,335 key points,2773.95 ms,../files/feature_desc/20230609_medium_tf.pcd,../files/feature_desc/20230609_medium_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 10:38:19.64917709 UTC,-r 0.4 ../files/20231014_09_couch_middle_no_box_filtered_tf.pcd ,../files/20231014_09_couch_middle_no_box_filtered_tf.pcd,71.8572 ms,77.344 ms,15 key points,14.9771 ms,15 key points,164.178 ms,../files/feature_desc/20231014_09_couch_middle_no_box_filtered_tf.pcd,../files/feature_desc/20231014_09_couch_middle_no_box_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 14:59:08.135390446 UTC,-r 0.4 ../files/20231014_med8_tf.pcd ,../files/20231014_med8_tf.pcd,261.885 ms,2246.38 ms,391 key points,1183.5 ms,415 key points,3691.77 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 14:59:58.516475782 UTC,-r 0.4 ../files/20231014_med8_tf.pcd -s 0.1 ,../files/20231014_med8_tf.pcd,259.797 ms,1774.38 ms,542 key points,522.336 ms,585 key points,2556.52 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 15:00:33.526342897 UTC,-r 0.4 ../files/20231014_med8_tf.pcd ,../files/20231014_med8_tf.pcd,265.094 ms,2229.59 ms,391 key points,1180.64 ms,415 key points,3675.32 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 15:12:00.742789665 UTC,-r 0.4 ../files/20231014_newscene7_filtered_tf.pcd ,../files/20231014_newscene7_filtered_tf.pcd,69.4935 ms,90.2067 ms,24 key points,21.1688 ms,27 key points,180.869 ms,../files/feature_desc/20231014_newscene7_filtered_tf.pcd,../files/feature_desc/20231014_newscene7_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 16:29:09.347554280 UTC,-r 0.4 ../files/20231014_med5_tf.pcd ,../files/20231014_med5_tf.pcd,462.385 ms,2152.55 ms,298 key points,898.188 ms,317 key points,3513.13 ms,../files/feature_desc/20231014_med5_tf.pcd,../files/feature_desc/20231014_med5_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 16:32:30.30342894 UTC,-r 0.4 ../files/20231014_newscene6_filtered_tf.pcd ,file not found,ChrisLegion,./02_narf_feature_extraction,10/14/23 16:33:24.809665733 UTC,-r 0.4 ../files/20231014_newscene7_filtered.pcd ,../files/20231014_newscene7_filtered.pcd,66.4107 ms,81.3047 ms,29 key points,20.3867 ms,34 key points,168.102 ms,../files/feature_desc/20231014_newscene7_filtered.pcd,../files/feature_desc/20231014_newscene7_filtered_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 16:38:49.644120604 UTC,-r 0.4 ../files/20231014_newscene7_filtered_tf.pcd ,../files/20231014_newscene7_filtered_tf.pcd,66.8059 ms,102.415 ms,23 key points,37.8187 ms,24 key points,207.039 ms,../files/feature_desc/20231014_newscene7_filtered_tf.pcd,../files/feature_desc/20231014_newscene7_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 16:39:11.920926076 UTC,-r 0.2 ../files/20231014_newscene7_filtered_tf.pcd ,../files/20231014_newscene7_filtered_tf.pcd,125.342 ms,523.533 ms,86 key points,321.492 ms,94 key points,970.368 ms,../files/feature_desc/20231014_newscene7_filtered_tf.pcd,../files/feature_desc/20231014_newscene7_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/14/23 16:41:57.78258390 UTC,-r 0.2 ../files/20231014_newscene7_filtered_tf.pcd ,../files/20231014_newscene7_filtered_tf.pcd,129.673 ms,534.131 ms,88 key points,416.135 ms,93 key points,1079.94 ms,../files/feature_desc/20231014_newscene7_filtered_tf.pcd,../files/feature_desc/20231014_newscene7_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:01:11.456280596 UTC,-r 0.2 ../files/20231014_newscene6_filtered_tf.pcd ,../files/20231014_newscene6_filtered_tf.pcd,128.608 ms,495.787 ms,75 key points,347.369 ms,78 key points,971.765 ms,../files/feature_desc/20231014_newscene6_filtered_tf.pcd,../files/feature_desc/20231014_newscene6_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:06:29.408119146 UTC,-r 0.2 ../files/20231014_newscene5_filtered_tf.pcd ,../files/20231014_newscene5_filtered_tf.pcd,130.286 ms,489.027 ms,85 key points,839.004 ms,91 key points,1458.32 ms,../files/feature_desc/20231014_newscene5_filtered_tf.pcd,../files/feature_desc/20231014_newscene5_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:06:42.599032480 UTC,-r 0.2 ../files/20231014_newscene4_filtered_tf.pcd ,../files/20231014_newscene4_filtered_tf.pcd,125.186 ms,399.008 ms,110 key points,391.029 ms,115 key points,915.222 ms,../files/feature_desc/20231014_newscene4_filtered_tf.pcd,../files/feature_desc/20231014_newscene4_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:06:50.940594870 UTC,-r 0.2 ../files/20231014_newscene3_filtered_tf.pcd ,../files/20231014_newscene3_filtered_tf.pcd,128.696 ms,398.451 ms,106 key points,564.856 ms,113 key points,1092 ms,../files/feature_desc/20231014_newscene3_filtered_tf.pcd,../files/feature_desc/20231014_newscene3_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:06:59.97339642 UTC,-r 0.2 ../files/20231014_newscene2_filtered_tf.pcd ,../files/20231014_newscene2_filtered_tf.pcd,130.972 ms,532.591 ms,119 key points,748.663 ms,129 key points,1412.23 ms,../files/feature_desc/20231014_newscene2_filtered_tf.pcd,../files/feature_desc/20231014_newscene2_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/15/23 16:07:06.221308984 UTC,-r 0.2 ../files/20231014_newscene_filtered_tf.pcd ,../files/20231014_newscene_filtered_tf.pcd,129.81 ms,435.735 ms,122 key points,816.035 ms,128 key points,1381.58 ms,../files/feature_desc/20231014_newscene_filtered_tf.pcd,../files/feature_desc/20231014_newscene_filtered_tf_keypoints.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 09:43:52.276180806 UTC,../files/20231014_med8_tf.pcd ,../files/20231014_med8_tf.pcd,218.991 ms,1381.43 ms,212 key points,1003.5 ms,229 key points,2603.93 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 09:44:26.829152282 UTC,../files/20231014_med8_tf.pcd -r 0.2 ,../files/20231014_med8_tf.pcd,527.973 ms,21729.4 ms,387 key points,3574.49 ms,425 key points,25831.9 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 09:45:25.863272105 UTC,../files/20231014_med8_tf.pcd -r 0.1 ,../files/20231014_med8_tf.pcd,689.267 ms,916.938 ms,2 key points,1.92328 ms,2 key points,1608.13 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 09:46:08.844680725 UTC,../files/20231014_med8_tf.pcd -r 0.3 ,../files/20231014_med8_tf.pcd,357.76 ms,7387.38 ms,375 key points,3314.35 ms,400 key points,11059.5 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:19:33.382311721 UTC,../files/20231014_newscene7_filtered.pcd -r 0.5f ,../files/20231014_newscene7_filtered.pcd,64.8305 ms,67.7324 ms,18 key points,22.7001 ms,20 key points,155.263 ms,../files/feature_desc/20231014_newscene7_filtered.pcd,../files/feature_desc/20231014_newscene7_filtered_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:23:48.29325115 UTC,../files/20231014_med8_tf.pcd -r 0.5 ,../files/20231014_med8_tf.pcd,216.749 ms,1391.55 ms,212 key points,997.5 ms,229 key points,2605.8 ms,../files/feature_desc/20231014_med8_tf.pcd,../files/feature_desc/20231014_med8_tf_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:24:30.608685609 UTC,../files/20231014_newscene6_filtered.pcd -r 0.5f ,../files/20231014_newscene6_filtered.pcd,58.2824 ms,59.0409 ms,15 key points,15.2143 ms,16 key points,132.538 ms,../files/feature_desc/20231014_newscene6_filtered.pcd,../files/feature_desc/20231014_newscene6_filtered_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:29:43.69640238 UTC,../files/20231014_newscene6_filtered.pcd -r 0.5f ,../files/20231014_newscene6_filtered.pcd,61.3574 ms,61.5325 ms,15 key points,17.4395 ms,16 key points,140.329 ms,../files/feature_desc/20231014_newscene6_filtered.pcd,../files/feature_desc/20231014_newscene6_filtered_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:29:48.561879244 UTC,../files/20231014_newscene6_filtered.pcd -r 0.5f -v ,../files/20231014_newscene6_filtered.pcd,62.1254 ms,61.9647 ms,15 key points,16.2215 ms,16 key points,140.312 ms,../files/feature_desc/20231014_newscene6_filtered.pcd,../files/feature_desc/20231014_newscene6_filtered_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:33:41.538083140 UTC,../files/20231014_newscene5_filtered.pcd -r 0.5f ,../files/20231014_newscene5_filtered.pcd,64.6829 ms,61.3723 ms,10 key points,12.2111 ms,10 key points,138.266 ms,../files/feature_desc/20231014_newscene5_filtered.pcd,../files/feature_desc/20231014_newscene5_filtered_XYZ.pcd
ChrisLegion,./02_narf_feature_extraction,10/20/23 10:33:46.309805794 UTC,../files/20231014_newscene4_filtered.pcd -r 0.5f ,../files/20231014_newscene4_filtered.pcd,66.3756 ms,64.5654 ms,18 key points,18.9623 ms,20 key points,149.903 ms,../files/feature_desc/20231014_newscene4_filtered.pcd,../files/feature_desc/20231014_newscene4_filtered_XYZ.pcd
